Date,Location,Group,question_number,Question_text,Answer_Likert,Open-ended
11/15/2023,Uraba ,12,13,13.     El monitoreo inadecuado puede retrasar la detección y futura contención del Foc-R4T,Muy de acuerdo,Riesgo alto ya que el monitoreo inadecuado no permite la identificación temprana de síntomas externos.
11/15/2023,Uraba ,12,14,14.     Las propiedades químicas del suelo son factores que afectan el desarrollo de epidemias de  Foc-R4T - Muy en desacuerdo.,De acuerdo,"Riesgo medio, estas condiciones pueden favorecer el aumento de las poblaciones."
11/15/2023,Uraba ,12,15,15.     La biota del suelo son factores que afectan el desarrollo de epidemias de Foc-R4T ,Muy de acuerdo,"La biota del suelo puede afectar el hongo, ya que se pueden encontrar microorganismos antagonistas."
11/15/2023,Uraba ,12,16,16.     La temperatura es n factor que afectan el desarrollo de epidemias de Foc-R4T ,Muy de acuerdo,"Riesgo alto, se presenta un DPV bajo aumenta el desarrollo del patógeno."
11/15/2023,Uraba ,12,17,17.     Las tormentas presentan un efecto de riesgo asociado a la dispersión de Foc-R4T ,Muy de acuerdo,"Riesgo alto, se presentan escorrentías."
11/15/2023,Uraba ,12,18,18.     El viento presenta un efecto de riesgo asociado a la dispersión de Foc-R4T ,Muy de acuerdo,"Riesgo alto, se presenta movimiento del suelo y este pueste estar contaminado."
11/15/2023,Uraba ,12,19,19.     La precipitación es un factor de riesgo en epidemias de Foc R4T,Muy de acuerdo,"Alto, Altas precipitaciones conllevan a escorrentías con arrastre del suelo."
11/15/2023,Uraba ,12,20,20.     Conexión de redes de drenaje entre lotes y cultivos de banano es un factor de riesgo en epidemias de  Foc R4T,Muy de acuerdo,"Riesgo alto, interconexión entre fincas con movimiento de agua y arrastre de suelo."
11/15/2023,Uraba ,12,21,21.      Otros hospederos son un factor de riesgo en epidemias Foc R4T ,Muy de acuerdo,Riesgo alto si existen estas malezas hospederas. 
11/15/2023,Uraba ,12,22,22.     El cambio climático es un factor de riesgo en epidemias Foc R4T ,De acuerdo,"Si es alto, temperaturas, tormentas y lluvias."
11/15/2023,Uraba ,12,23,23.     Las propiedades físicas del suelo son factores que afectan el desarrollo de epidemias de  Foc-R4T,Muy de acuerdo,"Alto, por topografía del terreno, zonas inundables, erosión. "
11/15/2023,Uraba ,13,1,1.     El movimiento de suelo contaminado es un factor de riesgo para introducir Foc-R4T a nuevas áreas,Muy de acuerdo,"Alto, debido a que el suelo es el hábitat natural del hongo y es uno de los medios de dispersión más importantes.
 En Urabá el suelo s puede ser transportado por llantas  de vehículos, maquinaria , herramientas, animales calzado agua de escorrentía ( inundaciones) "
11/15/2023,Uraba ,13,2,2.     El movimiento de plantas contaminadas (material vegetal de siembra o desechos de cultivos) es un factor de riesgo para introducir Foc-R4T a nuevas áreas.,Muy de acuerdo,"Alto, debido a que el periodo de incubación de la enfermedad es largo y dificulta identificar síntomas externos de manera oportuna, hay movimiento informal de semilla en toda zona lo cual ayuda a diseminar la enfermedad en la región. A pesar de que la semilla tipo rizoma, cabeza de toro, se desinfecta antes de ser sembrada, eso no es garante de que la enfermedad no se propague. "
11/15/2023,Uraba ,13,3,3.     Plantas asintomáticas dentro del cultivo son un factor de riesgo como fuente de inóculo de Foc-R4T.,Muy de acuerdo,"Esas plantas al no presentar síntomas son una fuente importante de Foc R4T en el cultivo, dado que esa planta sufre muchos coretes, propios de las labores culturales del cultivo (deshoje, Fitosaneo, embolse) con herramientas lo cual se propaga a otras plantas en la finca. Al no presentar sintomatología asociada a Foc R4T no se realizan los protocolos necesarios y se sigue tratando como plantación establecida, dispersando la enfermedad entre fincas y zonas."
11/15/2023,Uraba ,13,4,"4.     Movimiento de equipos agrícolas contaminados (herramientas, vehículos, equipos, etc.…) son factores que pueden diseminar Foc-R4T ",Muy de acuerdo,"La maquinaria amarilla representa un riesgo muy alto por su dificultad para el lavado  y su procedencia.
Las herramientas que tienen contacto directo con el suelo como palos, palines, trichos, requieren un especial cuidado y atención en la desinfección.  "
11/15/2023,Uraba ,13,5,5.     La presencia de pequeños focos de Foc-R4T en áreas remotas impide que sean identificados y contenidos,Muy de acuerdo,"Al tener focos en áreas remotas impide que los entes gubernamentales  o las ONPF lleguen al territorio y exijan el cumplimiento de las medidas de bioseguridad establecidas para contener la enfermedad  o detectar de manera oportuna  brotes de la enfermedad  que mas adelante se pude convertir en un agente dispersante de la enfermedad en la región .


Es importante tener en cuenta que si el predio no es exportador,  el cumplimiento de la resolución ICA 17334 la cual establece las medidas de bioseguridad establecidas para la enfermedad que son de estricto cumplimiento no es obligatorio para este tipo de predios. "
11/15/2023,Uraba ,13,6,"6.     Foc-R4T puede ser transportado por el agua, lo que lleva a la contaminación de las áreas aguas abajo",Muy de acuerdo,Es uno de los factores de riesgo más altos en la zona ya que hay comunicación de los afluentes principales desde las cabeceras hasta las desembocaduras que atraviesan muchas fincas. Las inundaciones que se generar en varias épocas del año afectan muchas zonas bajas y contaminan los cultivos de diferentes enfermedades. 
11/15/2023,Uraba ,13,7,"7.     El movimiento de material vegetal infectado, como plántulas o cormos, por parte de los seres humanos puede propagar Foc-R4T",Muy de acuerdo,"El movimiento de material infectado por parte de personal implica manipulación de suelo contaminado no solo en las botas sino  en la ropa , lo cual implica que mientras los operarios se mueven en la finca movilizan también el patógeno en  el cultivo, además estas personas en ocasiones se utilizan para  el cargue y descargue en otras fincas. También es una fuente de diseminación a nivel de predios. "
11/15/2023,Uraba ,13,8,8.     El comercio internacional de plantas y partes de plantas de banano y plátano puede facilitar la difusión a larga distancia de Foc-R4T,Muy de acuerdo,El movimiento de material vegetal es un riesgo alto y la trazabilidad de estos materiales en ocasiones no es   confiable. El material vegetal esta reportado en la bibliografía. como el medio de dispersión “activo” más importante a nivel mundial . 
11/15/2023,Uraba ,13,9,9.     Las regulaciones de cuarentena débiles o ineficaces pueden permitir la diseminación de Foc-R4T,Muy de acuerdo,"Las medidas de contención débiles e ineficaces, lejos de cumplir su objetivo principal, se pueden convertir en  un medio de diseminación a un área contaminada y dispersarlo por el cultivo.
 Si no hay control de las labores que tienen lugar en las áreas infectadas tales como: contención de drenaje, cable vial, repique de fruta, inmovilización de maquinaria y  vehículos, ingreso de animales,  los cuales son factores importantes de diseminación . "
11/15/2023,Uraba ,13,10,10.     Ciertos insectos pueden contribuir a la transmisión de Foc-R4T,Muy de acuerdo,"Insectos como picudo negro representa un alto riesgo de propagación de la enfermedad, actualmente este insecto se encuentra dispersado en muchas fincas de la región  y su control es limitado, debido a que las  normas actuales de certificación impiden el uso de agroquímicos para su control, además en banano años atrás el picudo no era de importancia económica, los operarios y administrativos  conocen muy poco de sintomatología  asociada a este insecto. "
11/15/2023,Uraba ,13,11,"11.     La mala implementación de medidas de bioseguridad, la eliminación inadecuada de las plantas y el manejo deficiente de las plantaciones  pueden aumentar el riesgo de propagación de Foc-R4T.",Muy de acuerdo,Las medidas de bioseguridad tiene como principio blindar las  plantaciones evitando el ingreso y salida del hongo: ‘entre limpio y salga limpio’ . si no se ejecuta adecuadamente se incrementa el riesgo de introducción y propagación del Foc R4T.
11/15/2023,Uraba ,13,12,12.     El tráfico humano hacia y desde las regiones infectadas puede introducir inadvertidamente Foc-R4T a nuevas áreas.,Muy de acuerdo,El movimiento de personas de áreas afectadas a zonas libres del Foc es crítico porque aumenta el riesgo de contagio
11/15/2023,Uraba ,13,13,13.     El monitoreo inadecuado puede retrasar la detección y futura contención del Foc-R4T,Muy de acuerdo,"Si no se detectan las plantas sospechosas a tiempo, puede que por las labores agronómicas propias en el manejo del cultivo se disperse la enfermedad en todas las fincas ya sea por herramientas, trasplante de suelo en calzado, ropa o el ingreso de maquinarias y o animales domésticos en dichas áreas . "
11/15/2023,Uraba ,13,14,14.     Las propiedades químicas del suelo son factores que afectan el desarrollo de epidemias de  Foc-R4T - Muy en desacuerdo.,Muy de acuerdo,Algunos factores físicos y químicos influyen en el crecimiento normal de las plantas y las predisponen para el desarrollo de epidemias. En la bibliografía se reportan suelos con propiedades supresoras de Foc R4T 
11/15/2023,Uraba ,13,15,15.     La biota del suelo son factores que afectan el desarrollo de epidemias de Foc-R4T ,Muy de acuerdo,"Afecta porque son competencia tanto por nutriente lo que genera que aumente o disminuya la susceptibilidad de la planta.

Los microorganismos benéficos es una alternativa a largo plazo para acondicionar los terrenos productivos "
11/15/2023,Uraba ,13,16,16.     La temperatura es n factor que afectan el desarrollo de epidemias de Foc-R4T ,De acuerdo,El aumento o disminución genera un estrés en la planta lo que genera susceptibilidad ante el ataque de plagas y /o enfermedades. 
11/15/2023,Uraba ,13,17,17.     Las tormentas presentan un efecto de riesgo asociado a la dispersión de Foc-R4T ,De acuerdo,"Si, generan inundaciones y pueden generar dispersión de Foc R4T"
11/15/2023,Uraba ,13,18,18.     El viento presenta un efecto de riesgo asociado a la dispersión de Foc-R4T ,Ni de acuerdo ni en desacuerdo,Puede generar un efecto pero no se puede comprobar.
11/15/2023,Uraba ,13,19,19.     La precipitación es un factor de riesgo en epidemias de Foc R4T,De acuerdo,Si genera inundaciones influye. 
11/15/2023,Uraba ,13,20,20.     Conexión de redes de drenaje entre lotes y cultivos de banano es un factor de riesgo en epidemias de  Foc R4T,Muy de acuerdo,"Si, porque el agua es un medio de dispersión de enfermedades  y en la región hay mucha conexión en con las redes de drenaje,  internamente en las fincas y entre fincas."
11/15/2023,Uraba ,13,21,21.      Otros hospederos son un factor de riesgo en epidemias Foc R4T ,Muy de acuerdo,"Las malezas, la composición botánica de las malezas  en la zona de Urabá obedecen a arvenses que son hospedantes secundarios de fusarium."
11/15/2023,Uraba ,13,22,22.     El cambio climático es un factor de riesgo en epidemias Foc R4T ,De acuerdo,Los cambios bruscos de temperatura por el cambio climático genera estrés en las plantas y esto favorece la propagación de los patógenos. 
11/15/2023,Uraba ,13,23,23.     Las propiedades físicas del suelo son factores que afectan el desarrollo de epidemias de  Foc-R4T,Muy de acuerdo,"Porque predisponen a las plantas y no permiten el buen desarrollo de los órganos como las raíces, por ejemplo la compactación. "
11/15/2023,Uraba ,14,1,1.     El movimiento de suelo contaminado es un factor de riesgo para introducir Foc-R4T a nuevas áreas,NA,NA
11/15/2023,Uraba ,14,2,2.     El movimiento de plantas contaminadas (material vegetal de siembra o desechos de cultivos) es un factor de riesgo para introducir Foc-R4T a nuevas áreas.,Muy de acuerdo,Muy alto porque transportando y diseminando el patógeno
11/15/2023,Uraba ,14,3,3.     Plantas asintomáticas dentro del cultivo son un factor de riesgo como fuente de inóculo de Foc-R4T.,Muy de acuerdo,Son  altamente riesgosas ya que no pueden prever los factores físicos que presentan las plantas afectadas o asociadas a la enfermedad. 
11/15/2023,Uraba ,14,4,"4.     Movimiento de equipos agrícolas contaminados (herramientas, vehículos, equipos, etc.…) son factores que pueden diseminar Foc-R4T ",Muy de acuerdo,Es de esta forma como se propagan por las diferentes formas  del país ya que  son  contratadas para diferentes labores culturales en diferentes regiones del pais 
11/15/2023,Uraba ,14,5,5.     La presencia de pequeños focos de Foc-R4T en áreas remotas impide que sean identificados y contenidos,Muy de acuerdo,"El desconocimiento y el difícil acceso a estas áreas genera un alto riesgo por la poca o difícil evaluación y asistencia del personal autorizado, falta de capacitación al productor y a las comunidades. "
